CITY,DATE,DEWP,DEWP_ATTRIBUTES,ELEVATION,FRSHTT,GUST,LATITUDE,LONGITUDE,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,MXSPD,NAME,PRCP,PRCP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,SNDP,STATION,STP,STP_ATTRIBUTES,TEMP,TEMP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES
NewYork,2025-02-06,21.2,24.0,3.0,011000,22.0,40.77945,-73.88027,39.9,,27.0,,13.0,"LAGUARDIA AIRPORT, NY US",0.1,,1022.4,14.0,,72503014732,19.3,24.0,33.7,24.0,5.6,24.0,6.9,24.0
NewYork,2025-02-07,23.9,24.0,3.0,000000,35.9,40.77945,-73.88027,45.0,,28.9,,21.0,"LAGUARDIA AIRPORT, NY US",0.22,,1013.1,19.0,,72503014732,10.4,24.0,39.5,24.0,9.2,24.0,13.7,24.0
NewYork,2025-02-08,7.7,24.0,3.0,000000,,40.77945,-73.88027,45.0,,27.0,,13.0,"LAGUARDIA AIRPORT, NY US",0.0,,1024.7,24.0,,72503014732,23.7,24.0,31.0,24.0,10.0,24.0,7.6,24.0
NewYork,2025-02-09,24.1,24.0,3.0,111000,25.1,40.77945,-73.88027,36.0,,27.0,,15.9,"LAGUARDIA AIRPORT, NY US",0.63,,1016.7,16.0,2.0,72503014732,14.2,24.0,32.8,24.0,6.5,24.0,8.4,24.0
NewYork,2025-02-10,16.0,24.0,3.0,000000,20.0,40.77945,-73.88027,37.9,,30.9,,15.0,"LAGUARDIA AIRPORT, NY US",0.05,,1026.6,24.0,1.2,72503014732,25.6,24.0,35.2,24.0,10.0,24.0,9.7,24.0
NewYork,2025-02-11,10.7,24.0,3.0,000000,,40.77945,-73.88027,37.9,,27.0,,9.9,"LAGUARDIA AIRPORT, NY US",0.0,,1029.3,24.0,1.2,72503014732,28.3,24.0,32.0,24.0,10.0,24.0,5.0,24.0
NewYork,2025-02-12,24.5,24.0,3.0,001000,20.0,40.77945,-73.88027,36.0,,27.0,,15.0,"LAGUARDIA AIRPORT, NY US",0.17,,1024.8,18.0,1.2,72503014732,23.6,24.0,33.1,24.0,6.8,24.0,8.8,24.0
NewYork,2025-02-13,31.7,24.0,3.0,011000,36.9,40.77945,-73.88027,46.9,,30.9,,21.0,"LAGUARDIA AIRPORT, NY US",0.21,,1014.2,15.0,1.2,72503014732,13.9,24.0,37.9,24.0,4.3,24.0,9.0,24.0
NewYork,2025-02-14,12.3,24.0,3.0,000000,40.0,40.77945,-73.88027,46.9,,30.9,,24.1,"LAGUARDIA AIRPORT, NY US",0.02,,1027.3,24.0,,72503014732,26.3,24.0,35.2,24.0,10.0,24.0,17.4,24.0
NewYork,2025-02-15,11.0,24.0,3.0,011000,17.1,40.77945,-73.88027,37.0,,28.0,,13.0,"LAGUARDIA AIRPORT, NY US",0.0,,1032.9,20.0,1.2,72503014732,30.5,24.0,31.6,24.0,8.6,24.0,8.4,24.0
NewYork,2025-02-16,31.6,24.0,3.0,110000,44.1,40.77945,-73.88027,48.9,,28.0,,25.1,"LAGUARDIA AIRPORT, NY US",0.58,,1004.2,21.0,,72503014732,2.2,24.0,35.8,24.0,1.7,24.0,10.6,24.0
NewYork,2025-02-17,12.8,24.0,3.0,000000,47.0,40.77945,-73.88027,48.9,,30.0,,32.1,"LAGUARDIA AIRPORT, NY US",0.58,,1002.5,24.0,,72503014732,1.5,24.0,35.5,24.0,10.0,24.0,23.5,24.0
NewYork,2025-02-18,0.7,24.0,3.0,000000,35.0,40.77945,-73.88027,37.9,,19.9,,22.0,"LAGUARDIA AIRPORT, NY US",0.0,,1018.5,24.0,,72503014732,17.6,24.0,25.6,24.0,10.0,24.0,17.1,24.0
NewYork,2025-02-19,1.7,24.0,3.0,000000,31.1,40.77945,-73.88027,30.9,,18.0,,20.0,"LAGUARDIA AIRPORT, NY US",0.0,,1025.1,24.0,,72503014732,24.1,24.0,23.7,24.0,10.0,24.0,13.9,24.0
NewYork,2025-02-20,8.1,24.0,3.0,001000,29.9,40.77945,-73.88027,30.9,,18.0,,20.0,"LAGUARDIA AIRPORT, NY US",0.0,,1017.2,24.0,,72503014732,16.2,24.0,24.3,24.0,9.5,24.0,10.1,24.0
NewYork,2025-02-21,10.4,24.0,3.0,001000,33.0,40.77945,-73.88027,35.1,,19.0,,22.9,"LAGUARDIA AIRPORT, NY US",0.0,,1019.3,23.0,,72503014732,17.7,24.0,27.1,24.0,8.8,24.0,18.1,24.0
NewYork,2025-02-22,9.7,24.0,3.0,000000,28.9,40.77945,-73.88027,41.0,,21.9,,21.0,"LAGUARDIA AIRPORT, NY US",0.0,,1027.1,24.0,,72503014732,26.1,24.0,29.3,24.0,10.0,24.0,11.6,24.0
NewYork,2025-02-23,14.5,24.0,3.0,000000,22.0,40.77945,-73.88027,46.9,,21.9,,14.0,"LAGUARDIA AIRPORT, NY US",0.0,,1019.6,24.0,,72503014732,18.5,24.0,39.4,24.0,10.0,24.0,9.9,24.0
NewYork,2025-02-24,21.5,24.0,3.0,000000,26.0,40.77945,-73.88027,48.9,,34.0,,15.9,"LAGUARDIA AIRPORT, NY US",0.0,,1018.4,24.0,,72503014732,17.4,24.0,41.7,24.0,10.0,24.0,7.8,24.0
NewYork,2025-02-25,24.8,24.0,3.0,000000,28.9,40.77945,-73.88027,57.0,,34.0,,13.0,"LAGUARDIA AIRPORT, NY US",0.0,,1010.0,24.0,,72503014732,8.9,24.0,47.9,24.0,10.0,24.0,7.0,24.0
NewYork,2025-02-26,29.3,24.0,3.0,000000,25.1,40.77945,-73.88027,57.0,,43.0,,15.9,"LAGUARDIA AIRPORT, NY US",0.0,,1010.2,24.0,,72503014732,9.2,24.0,49.5,24.0,10.0,24.0,11.2,24.0
NewYork,2025-02-27,32.9,24.0,3.0,010000,21.0,40.77945,-73.88027,57.0,,39.9,,12.0,"LAGUARDIA AIRPORT, NY US",0.0,,1009.3,24.0,,72503014732,8.3,24.0,47.1,24.0,10.0,24.0,6.4,24.0
NewYork,2025-02-28,25.1,21.0,3.0,000000,31.1,40.77945,-73.88027,54.0,,43.0,,20.0,"LAGUARDIA AIRPORT, NY US",0.0,,1004.4,21.0,,72503014732,3.4,21.0,47.2,21.0,10.0,21.0,12.8,21.0
Omaha,2025-01-01,20.7,24.0,298.8,000000,19.0,41.31186,-95.90186,39.0,,28.0,,13.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1024.9,23.0,,72550014942,988.6,19.0,32.3,24.0,10.0,24.0,9.2,24.0
Omaha,2025-01-02,24.6,24.0,298.8,111000,,41.31186,-95.90186,39.0,,23.0,,14.0,"OMAHA EPPLEY AIRFIELD, NE US",0.05,,1025.0,16.0,1.2,72550014942,987.8,24.0,28.6,24.0,8.2,24.0,6.7,24.0
Omaha,2025-01-03,15.1,24.0,298.8,000000,,41.31186,-95.90186,23.0,,15.8,,9.9,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1032.9,20.0,1.2,72550014942,995.6,24.0,20.1,24.0,10.0,24.0,6.2,24.0
Omaha,2025-01-04,9.2,24.0,298.8,001000,17.1,41.31186,-95.90186,24.1,,14.0,,11.1,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1032.3,23.0,,72550014942,994.5,24.0,17.1,24.0,9.5,24.0,7.0,24.0
Omaha,2025-01-05,2.4,24.0,298.8,001000,29.9,41.31186,-95.90186,19.9,,12.9,,21.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1027.6,22.0,,72550014942,989.9,24.0,14.5,24.0,9.8,24.0,14.3,24.0
Omaha,2025-01-06,0.2,24.0,298.8,000000,27.0,41.31186,-95.90186,19.9,,6.1,,18.1,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1030.9,24.0,,72550014942,993.2,24.0,12.5,24.0,10.0,24.0,11.5,24.0
Omaha,2025-01-07,5.8,24.0,298.8,001000,,41.31186,-95.90186,24.1,,7.0,,13.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1035.1,24.0,,72550014942,997.2,24.0,13.4,24.0,9.3,24.0,5.4,24.0
Omaha,2025-01-08,6.4,24.0,298.8,001000,20.0,41.31186,-95.90186,27.0,,3.9,,14.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1033.3,22.0,,72550014942,995.8,24.0,14.6,24.0,9.9,24.0,9.1,24.0
Omaha,2025-01-09,13.8,24.0,298.8,001000,25.1,41.31186,-95.90186,37.0,,3.9,,19.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1020.2,22.0,,72550014942,982.9,24.0,20.1,24.0,9.9,24.0,8.8,24.0
Omaha,2025-01-10,23.3,24.0,298.8,001000,21.0,41.31186,-95.90186,37.0,,10.0,,19.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1018.3,23.0,,72550014942,981.8,24.0,29.8,24.0,9.6,24.0,10.0,24.0
Omaha,2025-01-11,17.5,24.0,298.8,000000,,41.31186,-95.90186,35.6,,16.0,,11.1,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1008.0,24.0,,72550014942,971.3,24.0,24.2,24.0,10.0,24.0,6.3,24.0
Omaha,2025-01-12,19.9,24.0,298.8,011000,32.1,41.31186,-95.90186,37.9,,14.0,,22.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1011.9,22.0,,72550014942,976.1,24.0,29.7,24.0,9.8,24.0,12.7,24.0
Omaha,2025-01-13,3.7,24.0,298.8,000000,22.0,41.31186,-95.90186,37.9,,7.0,,17.1,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1026.3,24.0,,72550014942,988.7,24.0,14.9,24.0,10.0,24.0,9.0,24.0
Omaha,2025-01-14,5.3,24.0,298.8,001000,28.0,41.31186,-95.90186,30.9,,1.0,,20.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1029.2,24.0,,72550014942,991.8,24.0,16.9,24.0,10.0,24.0,10.3,24.0
Omaha,2025-01-15,5.0,24.0,298.8,000000,,41.31186,-95.90186,37.9,,8.1,,13.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1031.1,23.0,,72550014942,993.2,24.0,18.0,24.0,10.0,24.0,7.5,24.0
Omaha,2025-01-16,25.3,24.0,298.8,000000,19.0,41.31186,-95.90186,48.9,,28.0,,15.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1020.7,24.0,,72550014942,984.0,24.0,37.9,24.0,10.0,24.0,7.4,24.0
Omaha,2025-01-17,26.4,24.0,298.8,000000,38.1,41.31186,-95.90186,50.0,,27.0,,26.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1005.6,24.0,,72550014942,969.7,24.0,36.4,24.0,10.0,24.0,11.9,24.0
Omaha,2025-01-18,6.4,24.0,298.8,000000,42.0,41.31186,-95.90186,37.0,,10.9,,28.9,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1020.6,24.0,,72550014942,984.3,24.0,19.5,24.0,10.0,24.0,21.6,24.0
Omaha,2025-01-19,-9.3,24.0,298.8,000000,28.9,41.31186,-95.90186,21.9,,-5.1,,20.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1033.8,24.0,,72550014942,995.6,24.0,5.5,24.0,10.0,24.0,14.0,24.0
Omaha,2025-01-20,-8.4,24.0,298.8,001000,28.0,41.31186,-95.90186,10.9,,-2.9,,21.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1036.5,24.0,,72550014942,998.1,24.0,3.0,24.0,9.6,24.0,8.2,24.0
Omaha,2025-01-21,-14.7,24.0,298.8,000000,29.9,41.31186,-95.90186,19.0,,-11.0,,22.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1037.7,24.0,,72550014942,998.2,24.0,-1.1,24.0,10.0,24.0,11.3,24.0
Omaha,2025-01-22,11.7,24.0,298.8,000000,29.9,41.31186,-95.90186,39.0,,15.1,,20.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1019.1,24.0,,72550014942,982.0,24.0,24.6,24.0,10.0,24.0,12.1,24.0
Omaha,2025-01-23,8.6,24.0,298.8,001000,34.0,41.31186,-95.90186,39.0,,6.1,,22.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1029.2,22.0,,72550014942,986.6,8.0,18.4,24.0,10.0,24.0,12.8,24.0
Omaha,2025-01-24,8.2,24.0,298.8,000000,22.0,41.31186,-95.90186,46.0,,5.0,,15.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1022.8,24.0,,72550014942,,0.0,19.2,24.0,10.0,24.0,8.1,24.0
Omaha,2025-01-25,19.4,24.0,298.8,000000,28.9,41.31186,-95.90186,41.0,,23.0,,22.9,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1022.1,24.0,,72550014942,986.7,19.0,33.1,24.0,10.0,24.0,8.6,24.0
Omaha,2025-01-26,7.3,24.0,298.8,000000,15.0,41.31186,-95.90186,41.0,,12.0,,12.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1031.5,24.0,,72550014942,993.9,24.0,21.9,24.0,10.0,24.0,5.0,24.0
Omaha,2025-01-27,9.9,24.0,298.8,000000,22.9,41.31186,-95.90186,53.1,,14.0,,12.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1021.6,24.0,,72550014942,984.7,19.0,29.2,24.0,10.0,24.0,7.0,24.0
Omaha,2025-01-28,18.4,24.0,298.8,000000,26.0,41.31186,-95.90186,61.0,,14.0,,19.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1013.6,24.0,,72550014942,977.1,22.0,37.9,24.0,10.0,24.0,7.3,24.0
Omaha,2025-01-29,21.7,24.0,298.8,000000,,41.31186,-95.90186,61.0,,21.2,,9.9,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1015.2,24.0,,72550014942,979.3,24.0,41.2,24.0,10.0,24.0,5.1,24.0
Omaha,2025-01-30,27.6,24.0,298.8,010000,,41.31186,-95.90186,55.0,,24.1,,9.9,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1011.9,22.0,,72550014942,975.5,24.0,37.5,24.0,9.8,24.0,6.0,24.0
Omaha,2025-01-31,29.7,24.0,298.8,000000,27.0,41.31186,-95.90186,54.0,,27.1,,20.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1009.6,24.0,,72550014942,974.3,24.0,40.6,24.0,9.9,24.0,10.4,24.0
Omaha,2025-02-01,26.1,24.0,298.8,000000,31.1,41.31186,-95.90186,54.0,,28.9,,20.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1017.8,24.0,,72550014942,981.2,24.0,36.7,24.0,9.5,24.0,11.1,24.0
Omaha,2025-02-02,33.6,24.0,298.8,100000,,41.31186,-95.90186,57.9,,24.1,,11.1,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1011.3,21.0,,72550014942,975.4,24.0,40.3,24.0,7.9,24.0,5.3,24.0
Omaha,2025-02-03,31.9,24.0,298.8,000000,31.1,41.31186,-95.90186,57.9,,25.0,,24.1,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1011.7,23.0,,72550014942,976.3,24.0,38.5,24.0,10.0,24.0,11.3,24.0
Omaha,2025-02-04,6.5,24.0,298.8,000000,25.1,41.31186,-95.90186,25.0,,9.0,,20.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1031.9,24.0,,72550014942,994.2,24.0,18.1,24.0,10.0,24.0,13.1,24.0
Omaha,2025-02-05,12.0,24.0,298.8,011000,,41.31186,-95.90186,27.0,,10.9,,9.9,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1024.0,22.0,,72550014942,986.0,24.0,21.2,24.0,7.5,24.0,6.3,24.0
Omaha,2025-02-06,19.7,24.0,298.8,010000,,41.31186,-95.90186,44.1,,17.1,,14.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1018.4,21.0,,72550014942,980.9,24.0,28.2,24.0,8.4,24.0,6.8,24.0
Omaha,2025-02-07,8.7,24.0,298.8,000000,22.9,41.31186,-95.90186,45.0,,17.1,,17.1,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1023.7,24.0,,72550014942,986.6,24.0,29.7,24.0,10.0,24.0,6.6,24.0
Omaha,2025-02-08,15.3,24.0,298.8,000000,31.1,41.31186,-95.90186,45.0,,17.2,,22.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1017.4,24.0,,72550014942,981.3,24.0,32.7,24.0,10.0,24.0,11.6,24.0
Omaha,2025-02-09,7.5,24.0,298.8,000000,,41.31186,-95.90186,35.1,,9.0,,15.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1030.8,24.0,,72550014942,993.4,24.0,17.6,24.0,10.0,24.0,5.2,24.0
Omaha,2025-02-10,9.9,24.0,298.8,000000,,41.31186,-95.90186,35.1,,6.1,,11.1,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1032.1,24.0,,72550014942,994.4,24.0,22.0,24.0,10.0,24.0,4.4,24.0
Omaha,2025-02-11,2.1,24.0,298.8,001000,28.9,41.31186,-95.90186,32.0,,6.1,,19.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1029.3,23.0,,72550014942,991.9,24.0,15.6,24.0,9.4,24.0,12.8,24.0
Omaha,2025-02-12,2.2,24.0,298.8,101000,24.1,41.31186,-95.90186,16.0,,5.0,,18.1,"OMAHA EPPLEY AIRFIELD, NE US",0.08,,1022.6,15.0,3.1,72550014942,984.2,24.0,7.7,24.0,3.8,24.0,12.5,24.0
Omaha,2025-02-13,-3.6,24.0,298.8,100000,,41.31186,-95.90186,15.1,,-9.9,,15.9,"OMAHA EPPLEY AIRFIELD, NE US",0.08,,1028.8,24.0,3.1,72550014942,990.8,24.0,2.7,24.0,10.0,24.0,7.4,24.0
Omaha,2025-02-14,10.4,24.0,298.8,001000,34.0,41.31186,-95.90186,34.0,,10.0,,28.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1025.8,22.0,3.1,72550014942,986.8,24.0,18.6,24.0,9.7,24.0,14.7,24.0
Omaha,2025-02-15,21.5,24.0,298.8,001000,31.1,41.31186,-95.90186,34.0,,8.1,,22.0,"OMAHA EPPLEY AIRFIELD, NE US",0.04,,1014.8,16.0,3.9,72550014942,978.8,24.0,26.0,24.0,7.3,24.0,11.2,24.0
Omaha,2025-02-16,2.5,24.0,298.8,001000,28.0,41.31186,-95.90186,28.9,,5.0,,21.0,"OMAHA EPPLEY AIRFIELD, NE US",0.02,,1027.0,22.0,3.1,72550014942,989.1,24.0,9.8,24.0,8.1,24.0,16.1,24.0
Omaha,2025-02-17,-2.2,24.0,298.8,001000,,41.31186,-95.90186,12.0,,-2.9,,13.0,"OMAHA EPPLEY AIRFIELD, NE US",0.01,,1031.5,19.0,5.9,72550014942,993.7,24.0,2.9,24.0,6.0,24.0,6.5,24.0
Omaha,2025-02-18,-13.0,24.0,298.8,001000,,41.31186,-95.90186,5.0,,-11.0,,14.0,"OMAHA EPPLEY AIRFIELD, NE US",0.11,,1040.0,24.0,5.1,72550014942,1.0,24.0,-5.1,24.0,8.7,24.0,10.2,24.0
Omaha,2025-02-19,-8.1,24.0,298.8,001000,,41.31186,-95.90186,3.0,,-8.0,,15.9,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1042.9,22.0,3.9,72550014942,4.0,24.0,0.0,24.0,8.9,24.0,12.1,24.0
Omaha,2025-02-20,-11.4,24.0,298.8,000000,,41.31186,-95.90186,12.0,,-15.0,,11.1,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1041.4,24.0,3.9,72550014942,2.3,24.0,-3.4,24.0,10.0,24.0,6.2,24.0
Omaha,2025-02-21,-4.6,24.0,298.8,100000,20.0,41.31186,-95.90186,21.9,,-15.0,,15.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1038.2,24.0,3.1,72550014942,999.6,24.0,4.2,24.0,9.9,24.0,6.3,24.0
Omaha,2025-02-22,8.3,24.0,298.8,000000,21.0,41.31186,-95.90186,36.0,,8.1,,14.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1025.9,24.0,1.2,72550014942,988.1,24.0,18.5,24.0,10.0,24.0,9.8,24.0
Omaha,2025-02-23,26.2,24.0,298.8,000000,,41.31186,-95.90186,55.0,,23.0,,8.9,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1016.9,24.0,1.2,72550014942,980.1,24.0,33.5,24.0,9.9,24.0,6.9,24.0
Omaha,2025-02-24,34.4,24.0,298.8,000000,,41.31186,-95.90186,66.0,,22.1,,9.9,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1009.6,24.0,1.2,72550014942,973.9,24.0,46.1,24.0,10.0,24.0,5.4,24.0
Omaha,2025-02-25,32.8,24.0,298.8,000000,20.0,41.31186,-95.90186,66.0,,30.0,,15.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1011.6,24.0,,72550014942,975.9,24.0,46.6,24.0,10.0,24.0,7.5,24.0
Omaha,2025-02-26,35.3,24.0,298.8,000000,28.0,41.31186,-95.90186,62.1,,39.9,,20.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1010.0,24.0,,72550014942,974.5,24.0,50.0,24.0,10.0,24.0,12.1,24.0
Omaha,2025-02-27,27.0,24.0,298.8,000000,20.0,41.31186,-95.90186,59.0,,33.1,,15.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1019.8,24.0,,72550014942,983.8,24.0,45.1,24.0,10.0,24.0,6.8,24.0
Omaha,2025-02-28,25.3,21.0,298.8,000000,41.0,41.31186,-95.90186,61.0,,39.0,,28.0,"OMAHA EPPLEY AIRFIELD, NE US",0.0,,1010.9,21.0,,72550014942,975.4,21.0,47.6,21.0,10.0,21.0,10.9,21.0
Phoenix,2025-01-01,28.6,24.0,339.2,000000,,33.4278,-112.00365,73.0,,45.0,,7.0,"PHOENIX AIRPORT, AZ US",0.0,,1017.7,24.0,,72278023183,979.0,18.0,58.0,24.0,8.5,24.0,2.8,24.0
Phoenix,2025-01-02,24.0,24.0,339.2,000000,,33.4278,-112.00365,77.0,,45.0,,6.0,"PHOENIX AIRPORT, AZ US",0.0,,1019.2,24.0,,72278023183,980.0,24.0,59.8,24.0,9.8,24.0,3.4,24.0
Phoenix,2025-01-03,21.8,24.0,339.2,000000,,33.4278,-112.00365,81.0,,46.9,,6.0,"PHOENIX AIRPORT, AZ US",0.0,,1016.9,24.0,,72278023183,977.8,24.0,63.2,24.0,10.0,24.0,4.2,24.0
Phoenix,2025-01-04,22.4,24.0,339.2,000000,,33.4278,-112.00365,81.0,,46.9,,9.9,"PHOENIX AIRPORT, AZ US",0.0,,1013.6,24.0,,72278023183,974.6,24.0,60.4,24.0,10.0,24.0,5.0,24.0
Phoenix,2025-01-05,21.1,24.0,339.2,000000,,33.4278,-112.00365,73.0,,45.0,,8.9,"PHOENIX AIRPORT, AZ US",0.0,,1017.1,24.0,,72278023183,977.8,24.0,57.1,24.0,10.0,24.0,2.8,24.0
Phoenix,2025-01-06,17.9,24.0,339.2,000000,,33.4278,-112.00365,72.0,,45.0,,8.0,"PHOENIX AIRPORT, AZ US",0.0,,1017.9,24.0,,72278023183,978.6,24.0,56.3,24.0,10.0,24.0,3.2,24.0
Phoenix,2025-01-07,15.8,24.0,339.2,000000,21.0,33.4278,-112.00365,72.0,,45.0,,15.0,"PHOENIX AIRPORT, AZ US",0.0,,1011.7,24.0,,72278023183,972.6,24.0,57.2,24.0,10.0,24.0,5.5,24.0
Phoenix,2025-01-08,18.6,24.0,339.2,000000,35.0,33.4278,-112.00365,69.1,,46.9,,21.0,"PHOENIX AIRPORT, AZ US",0.0,,1013.4,24.0,,72278023183,974.5,24.0,62.5,24.0,9.7,24.0,14.7,24.0
Phoenix,2025-01-09,27.3,24.0,339.2,000000,33.0,33.4278,-112.00365,68.0,,43.0,,19.0,"PHOENIX AIRPORT, AZ US",0.0,,1015.9,24.0,,72278023183,976.5,24.0,52.7,24.0,9.9,24.0,6.6,24.0
Phoenix,2025-01-10,19.2,24.0,339.2,000000,27.0,33.4278,-112.00365,64.9,,41.0,,19.0,"PHOENIX AIRPORT, AZ US",0.0,,1023.0,24.0,,72278023183,983.4,24.0,53.9,24.0,10.0,24.0,4.9,24.0
Phoenix,2025-01-11,14.8,24.0,339.2,000000,,33.4278,-112.00365,64.9,,39.9,,8.0,"PHOENIX AIRPORT, AZ US",0.0,,1018.0,24.0,,72278023183,978.4,24.0,51.6,24.0,10.0,24.0,3.7,24.0
Phoenix,2025-01-12,15.4,24.0,339.2,000000,,33.4278,-112.00365,64.9,,37.0,,6.0,"PHOENIX AIRPORT, AZ US",0.0,,1013.3,24.0,,72278023183,973.9,24.0,51.2,24.0,10.0,24.0,2.8,24.0
Phoenix,2025-01-13,13.3,24.0,339.2,000000,,33.4278,-112.00365,64.9,,37.0,,7.0,"PHOENIX AIRPORT, AZ US",0.0,,1018.6,24.0,,72278023183,979.0,24.0,50.2,24.0,10.0,24.0,4.1,24.0
Phoenix,2025-01-14,15.3,24.0,339.2,000000,,33.4278,-112.00365,66.0,,37.0,,7.0,"PHOENIX AIRPORT, AZ US",0.0,,1023.4,24.0,,72278023183,983.6,24.0,50.5,24.0,10.0,24.0,3.2,24.0
Phoenix,2025-01-15,16.4,24.0,339.2,000000,22.9,33.4278,-112.00365,72.0,,37.0,,15.0,"PHOENIX AIRPORT, AZ US",0.0,,1022.8,24.0,,72278023183,983.1,24.0,55.0,24.0,9.9,24.0,5.7,24.0
Phoenix,2025-01-16,22.9,24.0,339.2,000000,17.1,33.4278,-112.00365,75.0,,55.0,,14.0,"PHOENIX AIRPORT, AZ US",0.0,,1019.3,24.0,,72278023183,980.2,24.0,64.6,24.0,10.0,24.0,8.6,24.0
Phoenix,2025-01-17,27.3,24.0,339.2,000000,,33.4278,-112.00365,75.9,,48.9,,8.0,"PHOENIX AIRPORT, AZ US",0.0,,1016.6,24.0,,72278023183,977.5,24.0,60.2,24.0,10.0,24.0,4.2,24.0
Phoenix,2025-01-18,24.9,24.0,339.2,000000,,33.4278,-112.00365,68.0,,42.1,,8.9,"PHOENIX AIRPORT, AZ US",0.0,,1019.1,24.0,,72278023183,979.6,24.0,54.3,24.0,10.0,24.0,3.6,24.0
Phoenix,2025-01-19,21.1,24.0,339.2,000000,,33.4278,-112.00365,66.9,,42.1,,6.0,"PHOENIX AIRPORT, AZ US",0.0,,1020.5,24.0,,72278023183,981.0,24.0,54.3,24.0,10.0,24.0,3.5,24.0
Phoenix,2025-01-20,19.6,24.0,339.2,000000,20.0,33.4278,-112.00365,66.9,,39.0,,11.1,"PHOENIX AIRPORT, AZ US",0.0,,1016.2,24.0,,72278023183,976.8,24.0,52.8,24.0,9.8,24.0,3.8,24.0
Phoenix,2025-01-21,6.7,24.0,339.2,000000,41.0,33.4278,-112.00365,66.9,,39.0,,22.9,"PHOENIX AIRPORT, AZ US",0.0,,1028.4,24.0,,72278023183,988.5,24.0,52.0,24.0,9.9,24.0,11.5,24.0
Phoenix,2025-01-22,5.7,24.0,339.2,000000,,33.4278,-112.00365,63.0,,37.9,,5.1,"PHOENIX AIRPORT, AZ US",0.0,,1025.8,24.0,,72278023183,985.8,24.0,49.2,24.0,10.0,24.0,3.1,24.0
Phoenix,2025-01-23,10.7,24.0,339.2,000000,,33.4278,-112.00365,64.9,,37.0,,18.1,"PHOENIX AIRPORT, AZ US",0.0,,1026.1,24.0,,72278023183,986.2,24.0,51.9,24.0,9.9,24.0,4.0,24.0
